index,hold_years,years,adjust_currency,adjust_inflation,simulations,mean,median,std_dev,std_err,min,max
euro-stoxx-index-eur,1.0,max,ignore-currency,adjust-inflation,59036,0.04489483666079209,0.05944938560814916,0.14719880777492536,0.0006058231021055375,-0.31698564861159184,0.6502725927271595
null,1.0,10,adjust-currency,adjust-inflation,32580,-0.02118798081813118,-0.014877036670233323,0.05955023902684993,0.0003299194875533941,-0.17737308344889424,0.13094030838824544
null,3.0,10,adjust-currency,adjust-inflation,25320,-0.019597817341265297,-0.015673333331151007,0.015937356424116117,0.00010015772115520087,-0.0816867584823423,0.01676829015698389
null,5.0,10,adjust-currency,adjust-inflation,18060,-0.021040376806242513,-0.02239129866453521,0.011364636992646145,8.456617648075865e-05,-0.04793870046201543,0.020613317702253386
null,5.0,15,adjust-currency,adjust-inflation,36276,0.00023107956138023925,-0.004826100330303562,0.025262366935879823,0.00013263689370953378,-0.04793870046201543,0.04892887612104202
null,3.0,15,adjust-currency,adjust-inflation,43537,-0.0006608602115469874,-0.011060735023126766,0.0356222445646887,0.0001707229989528813,-0.0816867584823423,0.10380103428265786
null,10.0,15,adjust-currency,adjust-inflation,18034,4.4698547076260024e-05,0.0025404947862349703,0.009501968149049293,7.075669476394051e-05,-0.029927894944669187,0.016565879008312967
null,1.0,15,adjust-currency,adjust-inflation,50759,0.00034487689663404775,-0.007096146023446992,0.08116138289442426,0.00036024080923435743,-0.17737308344889424,0.3206403334280572
null,1.0,20,adjust-currency,adjust-inflation,68998,-0.010253139854097138,-0.0158952587636621,0.08988764497734335,0.0003422013756470352,-0.20771759477978202,0.3206403334280572
null,10.0,20,adjust-currency,adjust-inflation,36279,0.002096498977340127,0.003263505615322737,0.008915958332501382,4.681018703517078e-05,-0.029927894944669187,0.021612615748989983
null,3.0,20,adjust-currency,adjust-inflation,61771,-0.006213647820977639,-0.011979601258090944,0.034909771983552954,0.00014046065720995887,-0.09350887168057387,0.10380103428265786
null,5.0,20,adjust-currency,adjust-inflation,54521,-0.003999381584796354,-0.007667420021424842,0.025559319903888097,0.00010946301028170014,-0.06158722035006825,0.04892887612104202
null,1.0,25,adjust-currency,adjust-inflation,87154,-0.025605757481827276,-0.03258556966184978,0.09350062212198515,0.00031671660866964245,-0.26260462811367835,0.3206403334280572
null,3.0,25,adjust-currency,adjust-inflation,79942,-0.024852437651045337,-0.019890645444781252,0.0488332029686098,0.0001727140650313583,-0.15929954319232653,0.10380103428265786
null,5.0,25,adjust-currency,adjust-inflation,72705,-0.020115648606960683,-0.020285834341535747,0.038049982828304386,0.00014111472238913987,-0.10617723517321309,0.04892887612104202
null,10.0,25,adjust-currency,adjust-inflation,54457,-0.012231221938622293,-0.0015195643909767798,0.024643086900108666,0.00010560105382577968,-0.07470843848434938,0.021612615748989983
